"file","context","test","nb","failed","skipped","error","warning","user","system","real","passed"
"test-dp-capsule-workload.R","dp-capsule-workload","signed Gaussian columns distinguish duplicate physical names at K=2/3",20,0,FALSE,FALSE,0,1.14499999999998,0.00399999999999778,1.16599999999994,20
"test-dp-capsule-workload.R","dp-capsule-workload","qualified Gaussian references reject malformed owner bindings",3,0,FALSE,FALSE,0,0.0229999999999109,0,0.0240000000000009,3
"test-dp-categorical-cross.R","dp-categorical-cross","one capsule recipient never decrypts a complete alignment hash",13,0,FALSE,FALSE,0,2.05999999999995,0.0679999999999978,2.18100000000004,13
"test-dp-categorical-cross.R","dp-categorical-cross","padded v4 bindings drive one cross categorical alignment consensus",3,0,FALSE,FALSE,0,0.548999999999978,0.0110000000000028,0.61099999999999,3
"test-dp-categorical-cross.R","dp-categorical-cross","cross categorical descriptor fixes domains, order and sensitivity",11,0,FALSE,FALSE,0,0.347999999999956,0.00499999999999545,0.418999999999983,11
"test-dp-categorical-cross.R","dp-categorical-cross","cross categorical source is capacity padded and never fills release cells",7,0,FALSE,FALSE,0,0.694000000000074,0.007000000000005,0.749000000000024,7
"test-dp-categorical-cross.R","dp-categorical-cross","source-vector Claims bind both categorical cross owners",12,0,FALSE,FALSE,0,4.60299999999995,0.0489999999999995,4.79600000000005,12
"test-dp-categorical-cross.R","dp-categorical-cross","cross categorical private input binding requires signed allocation first",4,0,FALSE,FALSE,0,0.409999999999968,0.00199999999999534,0.455999999999904,4
"test-dp-categorical-cross.R","dp-categorical-cross","categorical exact producer accepts only the active fixed stage",2,0,FALSE,FALSE,0,0.0650000000000546,0,0.0710000000000264,2
"test-dp-categorical-cross.R","dp-categorical-cross","cross categorical binding preserves a synopsis source namespace",10,0,FALSE,FALSE,0,1.64600000000007,0.007000000000005,1.70100000000002,10
"test-dp-categorical-cross.R","dp-categorical-cross","categorical finalizer persists, authenticates and replays only shares",12,0,FALSE,FALSE,0,1.68200000000002,0.0640000000000001,1.78100000000006,12
"test-dp-count-analysis.R","dp-count-analysis","Count uses a local id alias under one semantic privacy unit",3,0,FALSE,FALSE,0,0.460000000000036,0.000999999999997669,0.461000000000013,3
"test-dp-count-analysis.R","dp-count-analysis","Count config is closed and stateless",9,0,FALSE,FALSE,0,0.120999999999981,0,0.129000000000019,9
"test-dp-count-analysis.R","dp-count-analysis","Count drafts use validated PSI membership, not run randomness",19,0,FALSE,FALSE,0,3.64700000000005,0.0970000000000013,3.76299999999992,19
"test-dp-count-analysis.R","dp-count-analysis","Count receipts require exact signatures, K and PSI consensus",6,0,FALSE,FALSE,0,1.16499999999996,0.0159999999999982,1.22199999999998,6
"test-dp-count-analysis.R","dp-count-analysis","Count planner receives implementation delta and proves exact bounds",5,0,FALSE,FALSE,0,0.385999999999967,0.00100000000000477,0.390999999999963,5
"test-dp-count-analysis.R","dp-count-analysis","Count contracts have one vertical count for K=2,3,5",21,0,FALSE,FALSE,0,1.95299999999997,0.000999999999997669,1.976,21
"test-dp-count-analysis.R","dp-count-analysis","Count authorization is server-held, canonical and K-generic",35,0,FALSE,FALSE,0,11.646,0.145000000000003,11.895,35
"test-dp-count-analysis.R","dp-count-analysis","Count authorization fails closed without partial session state",49,0,FALSE,FALSE,0,11.378,0.0829999999999984,13.585,49
"test-dp-count-analysis.R","dp-count-analysis","server-authoritative Count compile envelopes agree for K=2,3,5",42,0,FALSE,FALSE,0,2.346,0.0319999999999965,3.51099999999997,42
"test-dp-count-analysis.R","dp-count-analysis","fixed-cohort Count Compile is exact, signed and K-generic",56,0,FALSE,FALSE,0,0.405000000000086,0.027000000000001,0.695999999999913,56
"test-dp-count-analysis.R","dp-count-analysis","fixed-cohort Compile rejects invalid contracts without DP state",12,0,FALSE,FALSE,0,0.161999999999921,0.00800000000000267,0.272999999999911,12
"test-dp-count-analysis.R","dp-count-analysis","Count Compile rejects invalid direct mode before source access",3,0,FALSE,FALSE,0,0.0120000000000573,0.00300000000000011,0.0159999999999627,3
"test-dp-count-analysis.R","dp-count-analysis","Count server config uses only direct per-analysis options",11,0,FALSE,FALSE,0,0.105000000000018,0.000999999999997669,0.174999999999955,11
"test-dp-count-analysis.R","dp-count-analysis","Count source authorization matches attested semantics exactly",4,0,FALSE,FALSE,0,0.0459999999999354,0,0.0529999999999973,4
"test-dp-count-analysis.R","dp-count-analysis","Count server authorization separates local id aliases from privacy semantics",3,0,FALSE,FALSE,0,0.0320000000000391,0,0.0589999999999691,3
"test-dp-count-analysis.R","dp-count-analysis","Count compile endpoint has no policy, database or registry path",15,0,FALSE,FALSE,0,0.0330000000000155,0.00900000000000034,0.0520000000000209,15
"test-dp-count-execution.R","dp-count-execution","Count execution exposes only the new stateless phases",10,0,FALSE,FALSE,0,0.0270000000000437,0.000999999999997669,0.0320000000000391,10
"test-dp-count-execution.R","dp-count-execution","Count source encoding counts aligned membership once",5,0,FALSE,FALSE,0,0.0419999999999163,0,0.0869999999999891,5
"test-dp-count-execution.R","dp-count-execution","public Count authorization is signed, sticky and K-generic",46,0,FALSE,FALSE,0,13.659,0.369,20.8100000000001,46
"test-dp-count-execution.R","dp-count-execution","Authorize accepts only framed canonical arrays and rolls back",7,0,FALSE,FALSE,0,4.94600000000003,0.0470000000000041,7.37400000000002,7
"test-dp-count-execution.R","dp-count-execution","Start stages aligned Count once at garbler and zero at evaluator",25,0,FALSE,FALSE,0,3.5619999999999,0.161000000000001,5.53899999999999,25
"test-dp-count-execution.R","dp-count-execution","Start fails before inspecting a source without authorization bind",3,0,FALSE,FALSE,0,1.57000000000005,0.044000000000004,2.4430000000001,3
"test-dp-count-execution.R","dp-count-execution","snapshot revalidation reuses the signed sampler certificate",4,0,FALSE,FALSE,0,1.99800000000005,0.0439999999999969,3.00199999999995,4
"test-dp-count-execution.R","dp-count-execution","final payload is closed and final-share response leaks no share",10,0,FALSE,FALSE,0,2.56700000000001,0.110999999999997,3.96000000000004,10
"test-dp-count-execution.R","dp-count-execution","Ring127 reconstruction is exact modulo 2^127",3,0,FALSE,FALSE,0,0.0209999999999582,0.00200000000000244,0.0520000000000209,3
"test-dp-count-execution.R","dp-count-execution","Release opens once, validates XOR/range and retries cleanup",19,0,FALSE,FALSE,0,2.30400000000009,0.0679999999999978,3.51599999999996,19
"test-dp-count-execution.R","dp-count-execution","signed release bytes exclude session and operation identity",4,0,FALSE,FALSE,0,4.54599999999994,0.164000000000001,7.07799999999997,4
"test-dp-count-execution.R","dp-count-execution","Count execution has no retired privacy-state call graph",1,0,FALSE,FALSE,0,0.00300000000004275,0.000999999999997669,0.01400000000001,1
"test-dp-dataset-descriptor.R","dp-dataset-descriptor","the local DP descriptor rejects raw and generic-manifest objects",5,0,FALSE,FALSE,0,0.0430000000000064,0.00400000000000489,0.0750000000000455,5
"test-dp-dataset-descriptor.R","dp-dataset-descriptor","the local DP descriptor is absent from every remote and public surface",4,0,FALSE,FALSE,0,0.0389999999999873,0.00199999999999534,0.0539999999999736,4
"test-dp-dataset-descriptor.R","dp-dataset-descriptor","the aligned-dataset registry rechecks its directory after chmod",2,0,FALSE,FALSE,0,0.01400000000001,0,0.0339999999999918,2
"test-dp-dataset-descriptor.R","dp-dataset-descriptor","a padded v4 descriptor is bound to the active peer pinset",5,0,FALSE,FALSE,0,0.0570000000000164,0,0.0599999999999454,5
"test-dp-dataset-descriptor.R","dp-dataset-descriptor","padded v5 keeps local id aliases out of the semantic binding",6,0,FALSE,FALSE,0,0.267000000000053,0.0300000000000011,0.499000000000024,6
"test-dp-describe.R","dp-describe","describe spec fixes variables, grids, allocation and shape",8,0,FALSE,FALSE,0,0.0289999999999964,0,0.0329999999999018,8
"test-dp-describe.R","dp-describe","integer sufficient statistics match the central no-noise oracle",3,0,FALSE,FALSE,0,0.01299999999992,0.00200000000000244,0.0230000000000246,3
"test-dp-describe.R","dp-describe","patient collapse clips before averaging and invalid values use a fixed bin",3,0,FALSE,FALSE,0,0.0180000000000291,0,0.0529999999999973,3
"test-dp-describe.R","dp-describe","bounds and public endpoints map to fixed histogram bins",1,0,FALSE,FALSE,0,0.00900000000001455,0,0.00899999999990087,1
"test-dp-describe.R","dp-describe","add-remove L1 sensitivity holds per patient and overall",4,0,FALSE,FALSE,0,0.0109999999999673,0.000999999999997669,0.0150000000001,4
"test-dp-describe.R","dp-describe","invalid patient identifiers fail stable admission",1,0,FALSE,FALSE,0,0.0109999999999673,0,0.0119999999999436,1
"test-dp-describe.R","dp-describe","histogram epsilon is per vector, never divided across bins",5,0,FALSE,FALSE,0,0.0149999999999864,0,0.0620000000000118,5
"test-dp-describe.R","dp-describe","public dimension and numeric guards fail before protected data",2,0,FALSE,FALSE,0,0.0600000000000591,0.0180000000000007,0.13900000000001,2
"test-dp-designated-peer-autoselect.R","dp-designated-peer-autoselect","missing noise-peer override deterministically selects two pinned peers",4,0,FALSE,FALSE,0,0.0149999999999864,0,0.0449999999999591,4
"test-dp-designated-peer-autoselect.R","dp-designated-peer-autoselect","K=3 through K=5 contexts bind the same automatic pair",9,0,FALSE,FALSE,0,0.0389999999999873,0.00200000000000244,0.0489999999999782,9
"test-dp-frequency-analysis.R","dp-frequency-analysis","Frequency Claim exposes one pinned public factor entry only",13,0,FALSE,FALSE,0,0.245999999999981,0.0289999999999964,0.423999999999978,13
"test-dp-frequency-analysis.R","dp-frequency-analysis","Frequency Claim is metadata-only, canonical and fail-closed",7,0,FALSE,FALSE,0,0.280999999999949,0.0220000000000056,0.486999999999966,7
"test-dp-frequency-analysis.R","dp-frequency-analysis","Frequency Claim keeps its closed core behind the exact public ABI",4,0,FALSE,FALSE,0,0.0110000000000809,0.00199999999999534,0.0270000000000437,4
"test-dp-frequency-analysis.R","dp-frequency-analysis","Frequency Claim rejects oversized crypto fields before decoding",8,0,FALSE,FALSE,0,0.0639999999999645,0.00300000000000011,0.108000000000061,8
"test-dp-frequency-analysis.R","dp-frequency-analysis","Frequency uses local id aliases under one semantic privacy unit",6,0,FALSE,FALSE,0,1.20300000000009,0.0590000000000046,1.971,6
"test-dp-frequency-analysis.R","dp-frequency-analysis","Frequency local compiler gates and selects before source access",15,0,FALSE,FALSE,0,0.238999999999919,0.0269999999999939,0.477999999999952,15
"test-dp-frequency-analysis.R","dp-frequency-analysis","Frequency server-held source owner rejects a valid alternate Claim",5,0,FALSE,FALSE,0,0.0889999999999418,0.00800000000000267,0.13900000000001,5
"test-dp-frequency-analysis.R","dp-frequency-analysis","Frequency config and receipt bound untrusted crypto and names",4,0,FALSE,FALSE,0,0.227000000000089,0.00300000000000011,0.382000000000062,4
"test-dp-frequency-analysis.R","dp-frequency-analysis","Frequency compiles identical K-wide consensus for K=2,3,5",38,0,FALSE,FALSE,0,3.27800000000002,0.0870000000000033,5.43200000000002,38
"test-dp-frequency-analysis.R","dp-frequency-analysis","Frequency worker is invariant across canonical DSV1",10,0,FALSE,FALSE,0,2.48399999999992,0.0279999999999987,4.24199999999996,10
"test-dp-frequency-analysis.R","dp-frequency-analysis","Frequency derives sensitivity from both approved adjacencies",8,0,FALSE,FALSE,0,1.56400000000008,0.019999999999996,2.74000000000001,8
"test-dp-frequency-analysis.R","dp-frequency-analysis","Frequency source snapshot binds labels by canonical level",16,0,FALSE,FALSE,0,1.23900000000003,0.0260000000000034,2.16800000000001,16
"test-dp-frequency-analysis.R","dp-frequency-analysis","Frequency receipt consensus rejects partial and mixed evidence",10,0,FALSE,FALSE,0,1.62099999999998,0.00799999999999557,3.01800000000003,10
"test-dp-frequency-analysis.R","dp-frequency-analysis","Frequency PSI reruns do not reroll the sticky artifact",17,0,FALSE,FALSE,0,3.96199999999999,0.0390000000000015,7.09199999999998,17
"test-dp-frequency-analysis.R","dp-frequency-analysis","Frequency authorization is two-role, sticky and atomic",96,0,FALSE,FALSE,0,32.652,13.231,83.4380000000001,96
"test-dp-frequency-analysis.R","dp-frequency-analysis","Frequency public authorization is closed, signed and K-generic",54,0,FALSE,FALSE,0,17.976,50.427,221.545,54
"test-dp-frequency-analysis.R","dp-frequency-analysis","Frequency public authorization rejects tampering and oversize",25,0,FALSE,FALSE,0,10.05,0.0720000000000027,12.827,25
"test-dp-frequency-analysis.R","dp-frequency-analysis","Frequency public authorization is idempotent and fail-closed",12,0,FALSE,FALSE,0,6.83199999999999,0.0939999999999941,8.81399999999985,12
"test-dp-frequency-analysis.R","dp-frequency-analysis","Frequency authorization never partially overwrites state",12,0,FALSE,FALSE,0,4.00400000000002,0.00199999999999534,5.16499999999996,12
"test-dp-frequency-analysis.R","dp-frequency-analysis","Frequency sticky authorization is invariant across sessions",11,0,FALSE,FALSE,0,6.14399999999989,0.00400000000000489,8.02500000000009,11
"test-dp-frequency-analysis.R","dp-frequency-analysis","Frequency authorization preserves incompatible session state",23,0,FALSE,FALSE,0,11.9069999999999,0.00499999999999545,15.095,23
"test-dp-frequency-execution.R","dp-frequency-execution","Frequency geometry is fixed for every d boundary",24,0,FALSE,FALSE,0,0.0299999999999727,0,0.0729999999998654,24
"test-dp-frequency-execution.R","dp-frequency-execution","Frequency authorization is K-generic and transport-bound",9,0,FALSE,FALSE,0,0.166000000000054,0.00200000000000955,0.211999999999989,9
"test-dp-frequency-execution.R","dp-frequency-execution","Frequency histogram matches snapshot raw-code semantics",1,0,FALSE,FALSE,0,0.00999999999999091,0,0.0100000000002183,1
"test-dp-frequency-execution.R","dp-frequency-execution","default Frequency transport uses canonical fixed inputs",8,0,FALSE,FALSE,0,0.266999999999939,0.00600000000000023,0.305999999999813,8
"test-dp-frequency-execution.R","dp-frequency-execution","source gates access, derives recipient, pads fixed and retries",23,0,FALSE,FALSE,0,0.416000000000054,0.00699999999999079,0.539999999999964,23
"test-dp-frequency-execution.R","dp-frequency-execution","source retry reuses a transfer when typed commit is interrupted",10,0,FALSE,FALSE,0,0.235000000000014,0.00400000000000489,0.27800000000002,10
"test-dp-frequency-execution.R","dp-frequency-execution","both physical profiles finalize one signed opening",144,0,FALSE,FALSE,0,4.29199999999992,0.0570000000000022,5.41999999999985,144
"test-dp-frequency-execution.R","dp-frequency-execution","multi-window source resolves once and progress is data-free",21,0,FALSE,FALSE,0,1.63499999999999,0.00799999999999557,2.0010000000002,21
"test-dp-frequency-execution.R","dp-frequency-execution","mutation fails, sticky sessions agree, delivery and cleanup close",16,0,FALSE,FALSE,0,0.346000000000004,0.00400000000000489,0.44199999999978,16
"test-dp-frequency-surface.R","dp-frequency-surface","Frequency public ABI is exact and purpose-bound",12,0,FALSE,FALSE,0,0.0210000000000719,0.00499999999999545,0.0550000000000637,12
"test-dp-frequency-surface.R","dp-frequency-surface","Frequency settings require one explicit server-held source owner",5,0,FALSE,FALSE,0,0.0410000000000537,0,0.043999999999869,5
"test-dp-frequency-surface.R","dp-frequency-surface","Frequency surface delegates one closed server lifecycle",14,0,FALSE,FALSE,0,0.0219999999999345,0.00100000000000477,0.0510000000001583,14
"test-dp-frequency-surface.R","dp-frequency-surface","Frequency cleanup rejects a foreign session shell",3,0,FALSE,FALSE,0,0.00900000000001455,0.00199999999999534,0.01299999999992,3
"test-dp-frequency-surface.R","dp-frequency-surface","Frequency surface rejects malformed wire before protected access",9,0,FALSE,FALSE,0,0.0260000000000673,0.00300000000000011,0.0450000000000728,9
"test-dp-gaussian-cross.R","dp-gaussian-cross","cross Gaussian Ring128 reduction is segmented and contract checked",3,0,FALSE,FALSE,0,0.0449999999999591,0.00100000000000477,0.0589999999999691,3
"test-dp-gaussian-cross.R","dp-gaussian-cross","cross Gaussian Ring128 reduction keeps a single segment as an array",1,0,FALSE,FALSE,0,0.0180000000000291,0,0.08400000000006,1
"test-dp-gaussian-cross.R","dp-gaussian-cross","cross Gaussian release assembly exactly follows v2 coordinate order",2,0,FALSE,FALSE,0,0.0439999999999827,0.00300000000000011,0.0470000000000255,2
"test-dp-gaussian-cross.R","dp-gaussian-cross","cross Gaussian exact manifests accept only the active producer stage",3,0,FALSE,FALSE,0,0.0170000000000528,0,0.0380000000000109,3
"test-dp-gaussian-cross.R","dp-gaussian-cross","cross Gaussian binding preserves a synopsis source namespace",11,0,FALSE,FALSE,0,2.14800000000002,0.0420000000000016,2.64899999999989,11
"test-dp-gaussian-cross.R","dp-gaussian-cross","cross Gaussian finalizer persists only an authenticated result share",19,0,FALSE,FALSE,0,2.44299999999998,0.114999999999995,3.05200000000013,19
"test-dp-glm-grid-cross-contract.R","dp-glm-grid-cross-contract","cross-grid signed contracts authenticate both families with real Ed25519",16,0,FALSE,FALSE,0,1.83699999999999,0.337999999999994,3.89600000000019,16
"test-dp-glm-grid-cross-contract.R","dp-glm-grid-cross-contract","cross-grid signatures bind bounds, every owner and the compute pair",11,0,FALSE,FALSE,0,2.02300000000002,0.353000000000009,4.09999999999991,11
"test-dp-glm-grid-cross-contract.R","dp-glm-grid-cross-contract","cross-grid structural validators reject signed malformed public plans",46,0,FALSE,FALSE,0,5.05799999999999,0.929000000000002,10.364,46
"test-dp-glm-grid-cross-contract.R","dp-glm-grid-cross-contract","cross-grid private layout separates f50 inputs, integer outcome and bits",8,0,FALSE,FALSE,0,0.20900000000006,0.0220000000000056,0.469000000000051,8
"test-dp-glm-grid-cross-contract.R","dp-glm-grid-cross-contract","cross-grid bounds reject unrepresentable capacities and unsupported dimensions",26,0,FALSE,FALSE,0,1.16200000000003,0.161999999999992,1.83200000000011,26
"test-dp-glm-grid-cross-contract.R","dp-glm-grid-cross-contract","cross-grid loss caps and adjacency use the existing public formulas",48,0,FALSE,FALSE,0,0.543999999999983,0.124000000000009,1.125,48
"test-dp-glm-grid-cross-contract.R","dp-glm-grid-cross-contract","cross-grid profile coefficients, proof and numeric template are immutable",3,0,FALSE,FALSE,0,0.110000000000014,0.00300000000000011,0.139999999999873,3
"test-dp-glm-grid-cross-contract.R","dp-glm-grid-cross-contract","cross-grid signed zero encoding survives canonical round trips",4,0,FALSE,FALSE,0,1.97400000000005,0.301000000000002,3.32199999999989,4
"test-dp-glm-grid-cross-contract.R","dp-glm-grid-cross-contract","cross-grid beta L1 comparison is exact at the public boundary",9,0,FALSE,FALSE,0,0.40300000000002,0.0489999999999924,0.707000000000107,9
"test-dp-glm-grid-cross-contract.R","dp-glm-grid-cross-contract","cross-grid scalar identifiers reject JSON array representations",4,0,FALSE,FALSE,0,0.416999999999916,0.0849999999999937,0.864000000000033,4
"test-dp-glm-grid-cross-contract.R","dp-glm-grid-cross-contract","piecewise admission pins new arithmetic, caps and all signatures",22,0,FALSE,FALSE,0,3.726,0.731999999999999,7.33899999999994,22
"test-dp-glm-grid-cross-contract.R","dp-glm-grid-cross-contract","piecewise source projection preserves frozen f50/f0 slots",32,0,FALSE,FALSE,0,0.865000000000009,0.222000000000008,1.72199999999998,32
"test-dp-glm-grid-cross-contract.R","dp-glm-grid-cross-contract","grid staging uses the exact worker wire encoding and stable keys",6,0,FALSE,FALSE,0,0.951000000000022,0.161999999999992,1.74400000000014,6
"test-dp-glm-grid-cross-contract.R","dp-glm-grid-cross-contract","only the signed grid catalog selects the expanded joint-GC policy",11,0,FALSE,FALSE,0,1.23699999999997,0.140000000000001,2.11300000000006,11
"test-dp-glm-grid-cross-contract.R","dp-glm-grid-cross-contract","cross-grid workload admission and source contracts bind the new projection",7,0,FALSE,FALSE,0,1.32000000000005,0.12700000000001,2.1579999999999,7
"test-dp-glm-grid-cross-contract.R","dp-glm-grid-cross-contract","fused grid source reads require the matching bilateral digest gate",13,0,FALSE,FALSE,0,2.51900000000001,0.159999999999997,3.27300000000014,13
"test-dp-glm-grid-cross-contract.R","dp-glm-grid-cross-contract","cross-grid private records resume across R processes and reject tampering",7,0,FALSE,FALSE,0,1.17700000000002,0.180999999999997,20.1489999999999,7
"test-dp-glm-grid-cross-contract.R","dp-glm-grid-cross-contract","cross-grid bootstrap binds the public plan without a circular schema hash",3,0,FALSE,FALSE,0,0.894999999999982,0.271999999999991,1.75600000000009,3
"test-dp-glm-grid-cross-contract.R","dp-glm-grid-cross-contract","session admission cannot be reused for changed public grid inputs",16,0,FALSE,FALSE,0,0.0930000000000746,0,0.105000000000018,16
"test-dp-glm-grid-cross-contract.R","dp-glm-grid-cross-contract","durable batch reuse authenticates the stored plan and private widths",5,0,FALSE,FALSE,0,0.933999999999969,0.141999999999996,1.65800000000013,5
"test-dp-glm-grid-cross-contract.R","dp-glm-grid-cross-contract","structured snapshot identity reaches a fixed point without enabling release",30,0,FALSE,FALSE,0,0.0960000000000036,0.0229999999999961,0.136999999999944,30
"test-dp-glm-grid-cross-integer.R","dp-glm-grid-cross-integer","pure R multiword arithmetic handles signed ties and wide products",18,0,FALSE,FALSE,0,0.0430000000000064,0.007000000000005,0.0570000000000164,18
"test-dp-glm-grid-cross-integer.R","dp-glm-grid-cross-integer","pure R circuit agrees bit for bit with the shared integer fixtures",4,0,FALSE,FALSE,0,8.60299999999995,0.222999999999999,8.83899999999994,4
"test-dp-glm-grid-cross-integer.R","dp-glm-grid-cross-integer","fixed point endpoints and nonlinear zero lie within the certificate",10,0,FALSE,FALSE,0,0.941000000000031,0.0239999999999867,0.979000000000042,10
"test-dp-glm-grid-cross-integer.R","dp-glm-grid-cross-integer","every output precision clamps then rounds ties to even",143,0,FALSE,FALSE,0,0.22199999999998,0.00600000000000023,0.295000000000073,143
"test-dp-glm-grid-cross-integer.R","dp-glm-grid-cross-integer","dot products retain wide products and do not depend on owner grouping",2,0,FALSE,FALSE,0,0.0410000000000537,0,0.0419999999999163,2
"test-dp-glm-grid-cross-integer.R","dp-glm-grid-cross-integer","encoded coefficients preserve the certified L1 rounding slack",1,0,FALSE,FALSE,0,1.86000000000001,0.0330000000000013,1.91100000000006,1
"test-dp-nb-loss.R","dp-nb-loss","NB2 quantized row losses agree with the independent dnbinom oracle",4,0,FALSE,FALSE,0,0.0330000000000155,0.00199999999999534,0.0380000000000109,4
"test-dp-nb-loss.R","dp-nb-loss","NB2 losses stay finite beyond the exponential range",6,0,FALSE,FALSE,0,0.0109999999999673,0,0.0139999999998963,6
"test-dp-nb-loss.R","dp-nb-loss","NB2 malformed row inputs fail without disclosing their values",5,0,FALSE,FALSE,0,0.0249999999999773,0.00100000000000477,0.02800000000002,5
"test-dp-nb-loss.R","dp-nb-loss","NB2 canonical row includes the count log denominator term",2,0,FALSE,FALSE,0,0.00499999999999545,0,0.0150000000001,2
"test-dp-policy-ledger.R","dp-policy-ledger","legacy DP policy lazily initializes its noise root",4,0,FALSE,FALSE,0,0.07000000000005,0.00600000000000023,0.0860000000000127,4
"test-dp-policy-ledger.R","dp-policy-ledger","DP configuration has one custodian-owned safe mode",21,0,FALSE,FALSE,0,1.44499999999994,0.0750000000000028,1.80200000000013,21
"test-dp-policy-ledger.R","dp-policy-ledger","automatic aligned-dataset resolution is production-binding only",8,0,FALSE,FALSE,0,0.0739999999999554,0.00999999999999091,0.107999999999947,8
"test-dp-policy-ledger.R","dp-policy-ledger","the automatic capsule delta certifies Count without configuration",3,0,FALSE,FALSE,0,0.0640000000000782,0.00600000000000023,0.0879999999999654,3
"test-dp-policy-ledger.R","dp-policy-ledger","production rejects an inexactly excessive lifetime composition",5,0,FALSE,FALSE,0,0.267000000000053,0.0230000000000103,0.347999999999956,5
"test-dp-policy-ledger.R","dp-policy-ledger","production derives K from pins and never divides the global budget",10,0,FALSE,FALSE,0,0.169999999999959,0.0109999999999957,0.222000000000207,10
"test-dp-policy-ledger.R","dp-policy-ledger","ledger path prefixes remain owner-only",9,0,FALSE,FALSE,0,0.0320000000000391,0.00799999999999557,0.0480000000000018,9
"test-dp-policy-ledger.R","dp-policy-ledger","protected DP datasets are bound to a custodian-approved snapshot",15,0,FALSE,FALSE,0,0.102999999999952,0.0120000000000005,0.148999999999887,15
"test-dp-policy-ledger.R","dp-policy-ledger","DP snapshot binding rejects an alignment on the wrong patient column",2,0,FALSE,FALSE,0,0.0410000000000537,0.00600000000000023,0.0670000000000073,2
"test-dp-policy-ledger.R","dp-policy-ledger","snapshot block commitments bind every row across chunk boundaries",4,0,FALSE,FALSE,0,0.126999999999953,0.00300000000000011,0.131000000000085,4
"test-dp-policy-ledger.R","dp-policy-ledger","snapshot canonicalization rejects executable column semantics",5,0,FALSE,FALSE,0,0.0889999999999418,0.0120000000000005,0.183999999999969,5
"test-dp-policy-ledger.R","dp-policy-ledger","snapshot canonicalization removes only validated Opal metadata",9,0,FALSE,FALSE,0,0.0539999999999736,0,0.0620000000001255,9
"test-dp-policy-ledger.R","dp-policy-ledger","a production snapshot is validated once and then stays immutable",7,0,FALSE,FALSE,0,0.0430000000000064,0,0.0459999999998217,7
"test-dp-policy-ledger.R","dp-policy-ledger","reference-mutable snapshots are copied and active bindings fail closed",5,0,FALSE,FALSE,0,0.0160000000000764,0,0.0209999999999582,5
"test-dp-policy-ledger.R","dp-policy-ledger","Google DP wrapper is strict and has no production R fallback",17,0,FALSE,FALSE,0,0.150999999999954,0.00300000000000011,0.171000000000049,17
"test-dp-policy-ledger.R","dp-policy-ledger","the packaged runtime implements the DP sampler command",4,0,FALSE,FALSE,0,0.0139999999998963,0.00100000000000477,0.0279999999997926,4
"test-dp-policy-ledger.R","dp-policy-ledger","the runtime accounts for approximate-Gaussian TV error",11,0,FALSE,FALSE,0,0.04200000000003,0.0120000000000005,0.0900000000001455,11
"test-dp-policy-ledger.R","dp-policy-ledger","fixed-domain tables bound each patient to one contribution",2,0,FALSE,FALSE,0,0.129000000000019,0.00900000000000034,0.166999999999916,2
"test-dp-policy-ledger.R","dp-policy-ledger","DP domains are bounded before protected data access or allocation",3,0,FALSE,FALSE,0,0.01400000000001,0,0.0150000000001,3
"test-dp-policy-ledger.R","dp-policy-ledger","numeric DP bounds reject overflow and underflow geometry",4,0,FALSE,FALSE,0,0.0170000000000528,0.000999999999990564,0.0180000000000291,4
"test-dp-policy-ledger.R","dp-policy-ledger","numeric contributions clip every row before patient collapse",3,0,FALSE,FALSE,0,0.00799999999992451,0.00100000000000477,0.00999999999999091,3
"test-dp-policy-ledger.R","dp-policy-ledger","DP noise roots are provisioned and domain separated",7,0,FALSE,FALSE,0,0.540000000000077,0.0259999999999962,0.686999999999898,7
"test-dp-policy-ledger.R","dp-policy-ledger","DP noise-root file bootstrap enforces owner-only storage",8,0,FALSE,FALSE,0,0.459999999999923,0.0409999999999968,0.589000000000169,8
"test-dp-policy-ledger.R","dp-policy-ledger","adjacency aliases canonicalize and capacity policy fails closed",11,0,FALSE,FALSE,0,0.338000000000079,0.0420000000000016,0.5,11
"test-dp-survival.R","dp-survival","custodian survival specs fix the public shape and sensitivity",9,0,FALSE,FALSE,0,0.0320000000000391,0.00400000000000489,0.043999999999869,9
"test-dp-survival.R","dp-survival","public lower, endpoint, and upper times have fixed ceiling bins",1,0,FALSE,FALSE,0,0.00199999999995271,0.00199999999999534,0.00300000000015643,1
"test-dp-survival.R","dp-survival","each patient has one fixed exit contribution and no exact release",10,0,FALSE,FALSE,0,0.0220000000000482,0.00300000000000011,0.0289999999999964,10
"test-dp-survival.R","dp-survival","invalid numeric outcomes enter the fixed survival quality bin",3,0,FALSE,FALSE,0,0.0109999999999673,0,0.0119999999999436,3
"test-dp-survival.R","dp-survival","left-truncated patients touch at most two fixed coordinates",8,0,FALSE,FALSE,0,0.01400000000001,0.00400000000000489,0.0209999999999582,8
"test-dp-survival.R","dp-survival","add-remove and replacement L1 bounds match the declared adjacency",4,0,FALSE,FALSE,0,0.0209999999999582,0.000999999999990564,0.0240000000001146,4
"test-dp-synopsis-analysis.R","dp-synopsis-analysis","source-vector Claim binds only the effective local release",39,0,FALSE,FALSE,0,7.12400000000002,0.236999999999995,7.38699999999994,39
"test-dp-synopsis-analysis.R","dp-synopsis-analysis","source-vector evidence borrows its producer without owning it",6,0,FALSE,FALSE,0,0.91700000000003,0.0110000000000099,0.932999999999993,6
