"file","context","test","nb","failed","skipped","error","warning","user","system","real","passed"
"test-dp-epidemiology.R","dp-epidemiology","diagnostic ratio non-estimability flags match an exact oracle",81,0,FALSE,FALSE,0,0.109000000000037,0.00399999999999956,0.139999999999986,81
"test-dp-epidemiology.R","dp-epidemiology","combined diagnostic inference derives Gaussian confidence",5,0,FALSE,FALSE,0,0.0929999999999609,0,0.0960000000000036,5
"test-dp-epidemiology.R","dp-epidemiology","combined diagnostic inference validates release and orientation",3,0,FALSE,FALSE,0,0.0359999999999445,0,0.0380000000000109,3
"test-dp-epidemiology.R","dp-epidemiology","combined direct standardization propagates exact stratum intervals",16,0,FALSE,FALSE,0,0.0529999999999973,0,0.0600000000000591,16
"test-dp-epidemiology.R","dp-epidemiology","zero-weight standardization strata consume no sampling alpha",7,0,FALSE,FALSE,0,0.0149999999999864,0.000999999999999446,0.0189999999998918,7
"test-dp-epidemiology.R","dp-epidemiology","combined direct standardization derives Gaussian confidence",4,0,FALSE,FALSE,0,0.0760000000000218,0.00100000000000122,0.0800000000000409,4
"test-dp-epidemiology.R","dp-epidemiology","combined direct standardization validates release and inputs",3,0,FALSE,FALSE,0,0.0170000000000528,0.000999999999999446,0.0199999999999818,3
"test-dp-epidemiology.R","dp-epidemiology","combined indirect standardization matches the Garwood envelope",24,0,FALSE,FALSE,0,0.0769999999999982,0.00300000000000011,0.0880000000000791,24
"test-dp-epidemiology.R","dp-epidemiology","combined indirect Garwood envelope covers every small integer table",1251,0,FALSE,FALSE,0,2.95699999999999,0.391,3.88099999999997,1251
"test-dp-epidemiology.R","dp-epidemiology","combined indirect inference types zero and vacuous boundaries",11,0,FALSE,FALSE,0,0.0620000000000118,0.00199999999999889,0.06899999999996,11
"test-dp-epidemiology.R","dp-epidemiology","combined indirect inference validates inputs and has no remote route",5,0,FALSE,FALSE,0,0.0250000000000909,0,0.0309999999999491,5
"test-dp-epidemiology.R","dp-epidemiology","stratified causal standardization matches the saturated g-formula",15,0,FALSE,FALSE,0,0.0539999999999736,0,0.0639999999999645,15
"test-dp-epidemiology.R","dp-epidemiology","causal mechanism regions cover every compatible integer table",2,0,FALSE,FALSE,0,0.0539999999999736,0.00100000000000122,0.05600000000004,2
"test-dp-epidemiology.R","dp-epidemiology","causal combined inference reports the full honest contract",10,0,FALSE,FALSE,0,0.0940000000000509,0.000999999999999446,0.09699999999998,10
"test-dp-epidemiology.R","dp-epidemiology","causal inference is vacuous on an integer-empty relevant DP box",4,0,FALSE,FALSE,0,0.0380000000000109,0,0.0389999999999873,4
"test-dp-epidemiology.R","dp-epidemiology","causal standardization rejects ambiguous public designs",5,0,FALSE,FALSE,0,0.02699999999993,0.000999999999999446,0.0299999999999727,5
"test-dp-epidemiology.R","dp-epidemiology","causal standardization types zero and infinite odds boundaries",5,0,FALSE,FALSE,0,0.01400000000001,0,0.0170000000000528,5
"test-dp-frequency-analysis.R","dp-frequency-analysis","Frequency preparation rejects an implicit source before DSI",2,0,FALSE,FALSE,0,0.00700000000006185,0,0.00799999999992451,2
"test-dp-frequency-analysis.R","dp-frequency-analysis","Frequency preparation phases are classified as idempotent",1,0,FALSE,FALSE,0,0.00399999999990541,0,0.0040000000000191,1
"test-dp-frequency-analysis.R","dp-frequency-analysis","Frequency accepts the real convolution planner rational bounds",3,0,FALSE,FALSE,0,0.02699999999993,0.00200000000000067,1.49300000000005,3
"test-dp-frequency-analysis.R","dp-frequency-analysis","Frequency independently compiles K2/K3/K5 and both real plans",12,0,FALSE,FALSE,0,3.53899999999999,0.00699999999999967,3.61800000000005,12
"test-dp-frequency-analysis.R","dp-frequency-analysis","Frequency worker is invariant across canonical DSV1",10,0,FALSE,FALSE,0,2.11699999999996,0.00300000000000011,2.16999999999996,10
"test-dp-frequency-analysis.R","dp-frequency-analysis","Frequency metadata cap includes the factor variable prefix",2,0,FALSE,FALSE,0,0.0990000000000464,0.0199999999999996,0.120000000000005,2
"test-dp-frequency-analysis.R","dp-frequency-analysis","Frequency preparation uses one source, full K, then two roles",42,0,FALSE,FALSE,0,6.49799999999993,0.0120000000000005,6.601,42
"test-dp-frequency-analysis.R","dp-frequency-analysis","Frequency transport orders peer names by radix bytes",3,0,FALSE,FALSE,0,1.928,0.000999999999999446,1.95400000000006,3
"test-dp-frequency-analysis.R","dp-frequency-analysis","Frequency preparation stops at every signed boundary",23,0,FALSE,FALSE,0,6.26400000000001,0.0570000000000004,6.3599999999999,23
"test-dp-frequency-execution.R","dp-frequency-execution","Frequency execution endpoints are retry-safe typed producers",2,0,FALSE,FALSE,0,0.00700000000006185,0,0.00900000000001455,2
"test-dp-frequency-execution.R","dp-frequency-execution","Frequency release and replay validators match the signed wire",6,0,FALSE,FALSE,0,0.122999999999934,0.00199999999999889,0.130999999999972,6
"test-dp-frequency-execution.R","dp-frequency-execution","Frequency execution uses only its two roles and cleans in order",10,0,FALSE,FALSE,0,0.216999999999985,0.00100000000000122,0.222999999999956,10
"test-dp-frequency-execution.R","dp-frequency-execution","Frequency execution rejects tampering and oversized shapes early",8,0,FALSE,FALSE,0,0.0699999999999363,0.000999999999999446,0.0769999999999982,8
"test-dp-frequency.R","dp-frequency","Frequency requires an explicit source before any DSI call",2,0,FALSE,FALSE,0,0.0080000000000382,0.000999999999999446,0.00999999999999091,2
"test-dp-frequency.R","dp-frequency","Frequency reads a signed Synopsis marginal at K=2, K=3, and K=5",84,0,FALSE,FALSE,0,0.65199999999993,0.0200000000000014,0.718000000000075,84
"test-dp-frequency.R","dp-frequency","Frequency routes K2/K3/K5 and both physical backends",78,0,FALSE,FALSE,0,17.7670000000001,0.0830000000000002,18.019,78
"test-dp-frequency.R","dp-frequency","Frequency recompiles and authenticates every public proof layer",6,0,FALSE,FALSE,0,4.125,0.00199999999999889,4.15099999999995,6
"test-dp-frequency.R","dp-frequency","Frequency caps proof peers before compiling envelopes",1,0,FALSE,FALSE,0,0.00599999999997181,0.00200000000000067,0.00999999999999091,1
"test-dp-frequency.R","dp-frequency","frequency regions are O(d), sharp, and safe for infeasible boxes",147,0,FALSE,FALSE,0,1.00400000000002,0.212,1.28300000000002,147
"test-dp-frequency.R","dp-frequency","Frequency inference is zero-call, vectorized, and confidence-aware",18,0,FALSE,FALSE,0,12.918,0.0660000000000007,13.037,18
"test-dp-frequency.R","dp-frequency","Frequency accuracy accepts an exhausted signed release-TV bound",6,0,FALSE,FALSE,0,0.0110000000000809,0.000999999999999446,0.01400000000001,6
"test-dp-frequency.R","dp-frequency","Frequency inference rejects tampered returned values",9,0,FALSE,FALSE,0,6.726,0.00399999999999956,6.75800000000004,9
"test-dp-gaussian-cross-transport.R","dp-gaussian-cross-transport","cross Gaussian references bind an optional public owner",7,0,FALSE,FALSE,0,0.0349999999999682,0.00200000000000067,0.04099999999994,7
"test-dp-gaussian-cross-transport.R","dp-gaussian-cross-transport","cross Gaussian public evidence is K2-only, signed and redacted",9,0,FALSE,FALSE,0,0.579000000000065,0.00499999999999901,0.591000000000008,9
"test-dp-gaussian-cross-transport.R","dp-gaussian-cross-transport","cross Gaussian K=3 through K=5 separates owners and compute peers",27,0,FALSE,FALSE,0,0.205000000000041,0.00699999999999967,0.230999999999995,27
"test-dp-gaussian-cross-transport.R","dp-gaussian-cross-transport","cross Gaussian descriptor and released moments match a central oracle",4,0,FALSE,FALSE,0,0.382999999999925,0.00100000000000122,0.385000000000105,4
"test-dp-gaussian-cross-transport.R","dp-gaussian-cross-transport","cross Gaussian K=3 through K=5 uses one fixed typed transcript",27,0,FALSE,FALSE,0,0.836999999999989,0.00799999999999912,0.865999999999985,27
"test-dp-gaussian-cross-transport.R","dp-gaussian-cross-transport","cross Gaussian Synopsis uses only the sealed remote ABI",9,0,FALSE,FALSE,0,0.491000000000099,0.00300000000000011,0.5,9
"test-dp-gaussian-cross-transport.R","dp-gaussian-cross-transport","Gaussian consumes a shared exact session without reopening it",9,0,FALSE,FALSE,0,0.481999999999971,0.00300000000000011,0.490999999999985,9
"test-dp-gaussian-cross-transport.R","dp-gaussian-cross-transport","completed cross Gaussian results replay without recomputation",3,0,FALSE,FALSE,0,0.113000000000056,0.000999999999999446,0.117000000000075,3
"test-dp-gaussian-cross-transport.R","dp-gaussian-cross-transport","cross Gaussian result disagreement and source misbinding fail closed",2,0,FALSE,FALSE,0,0.158999999999992,0.00200000000000067,0.161999999999921,2
"test-dp-gaussian-synopsis-release.R","dp-gaussian-synopsis-release","Gaussian Synopsis release validates one bounded signed block",6,0,FALSE,FALSE,0,0.0370000000000346,0.00200000000000067,0.0410000000000537,6
"test-dp-gaussian.R","dp-gaussian","DP Gaussian matches normalized and original-scale oracle",20,0,FALSE,FALSE,0,0.847999999999956,0.00500000000000078,0.865000000000009,20
"test-dp-gaussian.R","dp-gaussian","Gaussian post-processing is deterministic for one sticky release",3,0,FALSE,FALSE,0,0.863000000000056,0.00199999999999889,0.866999999999962,3
"test-dp-gaussian.R","dp-gaussian","Gaussian mechanism regions are certificate-bound post-processing",46,0,FALSE,FALSE,0,0.438999999999965,0.0100000000000016,0.476999999999975,46
"test-dp-gaussian.R","dp-gaussian","Gaussian provenance is offline-verifiable with calibrated trust",17,0,FALSE,FALSE,0,0.658999999999992,0.00499999999999901,0.676000000000045,17
"test-dp-gaussian.R","dp-gaussian","one authentic Gaussian release supports LASSO and honest pseudo-IC",22,0,FALSE,FALSE,0,1.05900000000008,0.00699999999999967,1.07999999999993,22
"test-dp-gaussian.R","dp-gaussian","Gaussian provenance rejects tampering and forged signed evidence",5,0,FALSE,FALSE,0,0.656999999999925,0.00200000000000067,0.661999999999921,5
"test-dp-gaussian.R","dp-gaussian","Gaussian count and intercept Gram coordinates are never averaged",6,0,FALSE,FALSE,0,0.387000000000057,0,0.392000000000053,6
"test-dp-gaussian.R","dp-gaussian","singular Gaussian design needs explicit regularization",8,0,FALSE,FALSE,0,0.476999999999975,0,0.480000000000018,8
"test-dp-gaussian.R","dp-gaussian","Gaussian non-estimability failures are typed",4,0,FALSE,FALSE,0,0.0640000000000782,0,0.0660000000000309,4
"test-dp-gaussian.R","dp-gaussian","Gaussian rejects descriptor tampering and wrong owner",7,0,FALSE,FALSE,0,0.125,0.000999999999999446,0.128999999999905,7
"test-dp-gaussian.R","dp-gaussian","ds.vertGLM Gaussian capsule adapter is explicit and legacy-free",6,0,FALSE,FALSE,0,0.951999999999998,0,0.956999999999994,6
"test-dp-gaussian.R","dp-gaussian","Gaussian front door cannot reach legacy model endpoints",9,0,FALSE,FALSE,0,7.07600000000002,0.0520000000000014,7.13599999999997,9
"test-dp-gaussian.R","dp-gaussian","cross-owner Gaussian K=3 and K=5 are served by both public front doors",124,0,FALSE,FALSE,0,3.55200000000002,0.052999999999999,3.67700000000002,124
"test-dp-gaussian.R","dp-gaussian","cross-owner Gaussian K=2 uses both owner-computation peers",48,0,FALSE,FALSE,0,0.965000000000032,0.00699999999999967,1.00099999999998,48
"test-dp-gaussian.R","dp-gaussian","cross-owner Gaussian front doors reject owner and signature tampering",4,0,FALSE,FALSE,0,0.519000000000005,0.00300000000000011,0.525000000000091,4
"test-dp-gee-ar1-grid.R","dp-gee-ar1-grid","Gaussian AR1 working-GLS artifact validates and selects only a signed point",7,0,FALSE,FALSE,0,0.317000000000007,0.000999999999999446,0.322000000000003,7
"test-dp-gee-ar1-grid.R","dp-gee-ar1-grid","Gaussian AR1 robust sandwich grid validates and reconstructs covariance",6,0,FALSE,FALSE,0,0.0309999999999491,0,0.0360000000000582,6
"test-dp-gee-ar1-grid.R","dp-gee-ar1-grid","Gaussian AR1 working-GLS Synopsis uses one validated signed block",3,0,FALSE,FALSE,0,0.0120000000000573,0,0.01400000000001,3
"test-dp-gee-ar1-grid.R","dp-gee-ar1-grid","GEE AR1 frontdoor admits only the signed finite-grid contract",8,0,FALSE,FALSE,0,0.0539999999999736,0.00200000000000067,0.0620000000000118,8
"test-dp-glm-grid-cross-contract.R","dp-glm-grid-cross-contract","new cross grid contracts accept only complete authenticated public plans",20,0,FALSE,FALSE,0,1.50900000000001,0.00399999999999956,1.58600000000001,20
"test-dp-glm-grid-cross-contract.R","dp-glm-grid-cross-contract","unsigned and changed bounds and incomplete owner signatures fail closed",14,0,FALSE,FALSE,0,0.542999999999893,0.00600000000000023,0.607999999999947,14
"test-dp-glm-grid-cross-contract.R","dp-glm-grid-cross-contract","beta column association and public source roles are immutable",22,0,FALSE,FALSE,0,1.25800000000004,0.0129999999999999,1.38700000000006,22
"test-dp-glm-grid-cross-contract.R","dp-glm-grid-cross-contract","profile and artifact versions are closed and transcript safe",24,0,FALSE,FALSE,0,1.38099999999997,0.00900000000000034,1.50900000000001,24
"test-dp-glm-grid-cross-contract.R","dp-glm-grid-cross-contract","individual new validators reject malformed objects with one public error",8,0,FALSE,FALSE,0,0.186999999999898,0.00200000000000067,0.215000000000032,8
"test-dp-glm-grid-cross-contract.R","dp-glm-grid-cross-contract","signed schema structure cannot add ownership or snapshot ambiguity",32,0,FALSE,FALSE,0,0.322000000000003,0.00399999999999956,0.356999999999971,32
"test-dp-glm-grid-cross-contract.R","dp-glm-grid-cross-contract","every numeric proof field is mandatory and public profile contents are pinned",58,0,FALSE,FALSE,0,2.05799999999999,0.0350000000000001,2.71600000000001,58
"test-dp-glm-grid-cross-contract.R","dp-glm-grid-cross-contract","cross grid dimensions coefficients and exact integer caps fail closed",48,0,FALSE,FALSE,0,1.76300000000003,0.0139999999999993,1.88900000000001,48
"test-dp-glm-grid-cross-contract.R","dp-glm-grid-cross-contract","cross-grid profile coefficients, proof and numeric template are immutable",3,0,FALSE,FALSE,0,0.08299999999997,0.00100000000000122,0.11200000000008,3
"test-dp-glm-grid-cross-contract.R","dp-glm-grid-cross-contract","signed categorical schema labels share the server canonical representations",6,0,FALSE,FALSE,0,0.377000000000066,0.00300000000000011,0.392999999999915,6
"test-dp-glm-grid-cross-contract.R","dp-glm-grid-cross-contract","real signatures cannot authorize unsupported categorical label encodings",8,0,FALSE,FALSE,0,0.380999999999972,0.00199999999999889,0.396999999999935,8
"test-dp-glm-grid-cross-contract.R","dp-glm-grid-cross-contract","cross-grid signed zero encoding survives canonical round trips",4,0,FALSE,FALSE,0,0.781000000000063,0.011000000000001,0.86099999999999,4
"test-dp-glm-grid-cross-contract.R","dp-glm-grid-cross-contract","cross-grid beta L1 comparison is exact at the public boundary",9,0,FALSE,FALSE,0,0.212999999999965,0.00799999999999912,0.256999999999948,9
"test-dp-glm-grid-cross-contract.R","dp-glm-grid-cross-contract","cross-grid scalar identifiers reject JSON array representations",4,0,FALSE,FALSE,0,0.201000000000022,0,0.213000000000079,4
"test-dp-glm-grid-cross-contract.R","dp-glm-grid-cross-contract","piecewise admission pins new arithmetic, caps and all signatures",22,0,FALSE,FALSE,0,2.09199999999998,0.0299999999999994,2.46399999999994,22
"test-dp-glm-grid-cross-contract.R","dp-glm-grid-cross-contract","materialized cross grids select only from authenticated signed candidates",23,0,FALSE,FALSE,0,2.12700000000007,0.032,2.47400000000005,23
"test-dp-glm-grid-cross-contract.R","dp-glm-grid-cross-contract","grid Claim coverage includes owners without public moment blocks",2,0,FALSE,FALSE,0,0.00699999999994816,0.00100000000000122,0.00900000000001455,2
"test-dp-glm-grid-cross-contract.R","dp-glm-grid-cross-contract","both certified profiles admit the full signed ten-predictor envelope",12,0,FALSE,FALSE,0,2.822,0.00499999999999901,2.947,12
"test-dp-glm-grid-cross-contract.R","dp-glm-grid-cross-contract","batch reuse needs two authentic matching durable receipts",11,0,FALSE,FALSE,0,0.239000000000033,0.00300000000000011,0.249000000000024,11
"test-dp-glm-grid-cross-contract.R","dp-glm-grid-cross-contract","structured snapshot identity reaches a fixed point without enabling release",30,0,FALSE,FALSE,0,0.0720000000000027,0.00699999999999967,0.09699999999998,30
"test-dp-glm-grid-cross-integer.R","dp-glm-grid-cross-integer","pure R multiword arithmetic handles signed ties and wide products",18,0,FALSE,FALSE,0,0.106999999999971,0,0.119000000000028,18
"test-dp-glm-grid-cross-integer.R","dp-glm-grid-cross-integer","pure R circuit agrees bit for bit with the shared integer fixtures",4,0,FALSE,FALSE,0,8.87200000000007,0.00999999999999979,8.899,4
"test-dp-glm-grid-cross-integer.R","dp-glm-grid-cross-integer","fixed point endpoints and nonlinear zero lie within the certificate",10,0,FALSE,FALSE,0,1.06700000000001,0.00100000000000122,1.09900000000005,10
"test-dp-glm-grid-cross-integer.R","dp-glm-grid-cross-integer","every output precision clamps then rounds ties to even",143,0,FALSE,FALSE,0,0.205000000000041,0.00999999999999979,0.259000000000015,143
"test-dp-glm-grid-cross-integer.R","dp-glm-grid-cross-integer","dot products retain wide products and do not depend on owner grouping",2,0,FALSE,FALSE,0,0.0389999999999873,0,0.0399999999999636,2
"test-dp-glm-grid-cross-integer.R","dp-glm-grid-cross-integer","encoded coefficients preserve the certified L1 rounding slack",1,0,FALSE,FALSE,0,1.68499999999995,0.000999999999999446,1.69900000000007,1
"test-dp-glm-grid-cross-sensitivity.R","dp-glm-grid-cross-sensitivity","cross-grid bounds agree with the existing client finite grids",84,0,FALSE,FALSE,0,0.115999999999985,0.0080000000000009,0.150999999999954,84
"test-dp-glm-grid.R","dp-glm-grid","finite binomial and Poisson grids validate their signed contracts",10,0,FALSE,FALSE,0,0.0389999999999873,0,0.0439999999999827,10
"test-dp-glm-grid.R","dp-glm-grid","ds.vertGLM admits only a signed finite binomial or Poisson grid",5,0,FALSE,FALSE,0,0.0330000000000155,0.000999999999999446,0.0380000000000109,5
"test-dp-grouped-grid-cross-registry.R","dp-grouped-grid-cross-registry","grouped prototypes are inventoried without advertising promotion",8,0,FALSE,FALSE,0,0.142999999999915,0.00399999999999956,0.15199999999993,8
"test-dp-grouped-grid-cross.R","dp-grouped-grid-cross","all five grouped contracts require both actual authorities",45,0,FALSE,FALSE,0,3.36800000000005,0.0210000000000008,3.596,45
"test-dp-grouped-grid-cross.R","dp-grouped-grid-cross","resigned grouped tampering cannot weaken public bounds or semantics",30,0,FALSE,FALSE,0,2.00999999999999,0.0109999999999992,2.17999999999995,30
"test-dp-grouped-grid-cross.R","dp-grouped-grid-cross","grouped postprocessing selects likelihood and omits inference",50,0,FALSE,FALSE,0,1.58900000000006,0.0129999999999999,1.68299999999999,50
"test-dp-grouped-grid-cross.R","dp-grouped-grid-cross","public grouped functions reject unreleased fixed covariance and unopened families",11,0,FALSE,FALSE,0,2.39499999999998,0.0129999999999999,2.55600000000004,11
"test-dp-grouped-grid-cross.R","dp-grouped-grid-cross","patient replacement and movement use two complete cluster ranges",15,0,FALSE,FALSE,0,0.65300000000002,0.00200000000000067,0.711000000000013,15
"test-dp-grouped-grid-cross.R","dp-grouped-grid-cross","Poisson GLMM selection values cannot masquerade as full likelihoods",5,0,FALSE,FALSE,0,0.546000000000049,0.00699999999999967,0.609000000000037,5
"test-dp-grouped-grid-cross.R","dp-grouped-grid-cross","grouped clients authenticate fractional source encoding and private routing",8,0,FALSE,FALSE,0,0.543999999999983,0.00500000000000078,0.605000000000018,8
"test-dp-grouped-grid-cross.R","dp-grouped-grid-cross","grouped client schemas bind K source owners to two authorities",12,0,FALSE,FALSE,0,1.12700000000007,0.00799999999999912,1.23599999999999,12
"test-dp-grouped-lmm-ml-contract.R","dp-grouped-lmm-ml-contract","LMM ML contracts sign covariance-major candidates and patient caps",20,0,FALSE,FALSE,0,1.53300000000002,0.00900000000000034,1.68600000000004,20
"test-dp-grouped-lmm-ml-contract.R","dp-grouped-lmm-ml-contract","LMM ML rejects ambiguous covariance order and uncertified objectives",5,0,FALSE,FALSE,0,0.333000000000084,0.00600000000000023,0.40199999999993,5
"test-dp-lasso-grid-cross.R","dp-lasso-grid-cross","LASSO signed extensions authenticate two-owner base grids",16,0,FALSE,FALSE,0,1.64999999999998,0.00900000000000034,1.71599999999989,16
"test-dp-lasso-grid-cross.R","dp-lasso-grid-cross","LASSO signatures bind all penalties and preserve base sensitivity",9,0,FALSE,FALSE,0,1.57999999999993,0.0080000000000009,1.69099999999992,9
"test-dp-lasso-grid-cross.R","dp-lasso-grid-cross","public L1 rational ceiling is exact at integer and subnormal boundaries",22,0,FALSE,FALSE,0,0.0309999999999491,0.000999999999999446,0.0419999999999163,22
"test-dp-lasso-grid-cross.R","dp-lasso-grid-cross","malformed signed LASSO candidate plans fail closed",10,0,FALSE,FALSE,0,0.197999999999979,0.00199999999999889,0.216999999999985,10
"test-dp-lasso-grid-cross.R","dp-lasso-grid-cross","public L1 postprocessing selects signed paths without changing loss releases",11,0,FALSE,FALSE,0,0.32000000000005,0.00300000000000011,0.338999999999942,11
"test-dp-lasso-grid-cross.R","dp-lasso-grid-cross","Gaussian LASSO uses half RSS from the existing sufficient-statistic route",7,0,FALSE,FALSE,0,0.171000000000049,0.00100000000000122,0.186000000000035,7
"test-dp-lasso-grid-cross.R","dp-lasso-grid-cross","LASSO registration leaves all production release gates closed",6,0,FALSE,FALSE,0,0.0109999999999673,0.000999999999999446,0.0180000000000291,6
"test-dp-lasso-grid-cross.R","dp-lasso-grid-cross","client staging LASSO cannot release without fused result evidence",2,0,FALSE,FALSE,0,0.327999999999975,0.000999999999999446,0.347999999999956,2
"test-dp-lasso-grid-cross.R","dp-lasso-grid-cross","LASSO public offsets preserve adjacent loss differences and reused caps",12,0,FALSE,FALSE,0,0.298999999999978,0.00300000000000011,0.331000000000017,12
"test-dp-lasso-grid-cross.R","dp-lasso-grid-cross","LASSO descriptors bind policy lattice and Gaussian moment conventions",8,0,FALSE,FALSE,0,0.311000000000035,0.00100000000000122,0.390999999999963,8
"test-dp-lasso-grid-cross.R","dp-lasso-grid-cross","Gaussian LASSO evaluates cross moments with canonical first-candidate ties",3,0,FALSE,FALSE,0,0.33299999999997,0,0.356999999999971,3
"test-dp-lasso-grid-cross.R","dp-lasso-grid-cross","LASSO authenticates K2/K3/K5 owners with exactly two noise authorities",12,0,FALSE,FALSE,0,1.75,0.0129999999999999,1.95699999999999,12
"test-dp-lasso-grid-cross.R","dp-lasso-grid-cross","LASSO rejects a policy detached from the authenticated base authorities",2,0,FALSE,FALSE,0,0.213999999999942,0.00300000000000011,0.228000000000065,2
"test-dp-lmm-artifact.R","dp-lmm-artifact","random-intercept LMM artifacts validate their full signed contract",4,0,FALSE,FALSE,0,0.08299999999997,0.00200000000000067,0.0869999999999891,4
"test-dp-lmm-artifact.R","dp-lmm-artifact","binary random-intercept GLMM grid validates and selects one signed candidate",7,0,FALSE,FALSE,0,0.171000000000049,0.000999999999999446,0.177000000000021,7
"test-dp-lmm-artifact.R","dp-lmm-artifact","Poisson random-intercept GLMM grid validates and fails closed",5,0,FALSE,FALSE,0,0.163000000000011,0,0.16599999999994,5
"test-dp-lmm-artifact.R","dp-lmm-artifact","Poisson random-slope GLMM grid validates, transforms and fails closed",6,0,FALSE,FALSE,0,0.184999999999945,0.00300000000000011,0.192000000000007,6
"test-dp-lmm-artifact.R","dp-lmm-artifact","Poisson three-random-slope GLMM grid validates and fails closed",6,0,FALSE,FALSE,0,0.0790000000000646,0.00300000000000011,0.0860000000000127,6
"test-dp-lmm-artifact.R","dp-lmm-artifact","finite binomial and Poisson L1 paths validate and remain signed",10,0,FALSE,FALSE,0,0.257999999999925,0.00199999999999889,0.265999999999963,10
"test-dp-lmm-artifact.R","dp-lmm-artifact","robust binomial and Poisson independence GEE grids validate and fail closed",12,0,FALSE,FALSE,0,0.337999999999965,0.00300000000000011,0.347999999999956,12
"test-dp-lmm-artifact.R","dp-lmm-artifact","binary random-slope GLMM grid validates, transforms and fails closed",5,0,FALSE,FALSE,0,0.192999999999984,0.00100000000000122,0.197000000000003,5
"test-dp-lmm-artifact.R","dp-lmm-artifact","Gaussian random-slope LMM grid validates, transforms and fails closed",8,0,FALSE,FALSE,0,0.176000000000045,0.000999999999999446,0.182000000000016,8
"test-dp-lmm-artifact.R","dp-lmm-artifact","random-intercept LMM post-processing only consumes DP coordinates",3,0,FALSE,FALSE,0,0.0229999999999109,0.000999999999999446,0.0259999999999536,3
"test-dp-lmm-artifact.R","dp-lmm-artifact","fixed-effect random-intercept LMM validates and solves GLS coordinates",13,0,FALSE,FALSE,0,0.839000000000055,0.000999999999999446,0.847000000000094,13
"test-dp-lmm-artifact.R","dp-lmm-artifact","signed fixed-effect REML artifacts bind the profile",5,0,FALSE,FALSE,0,0.02800000000002,0,0.0299999999999727,5
"test-dp-lmm-artifact.R","dp-lmm-artifact","fixed-effect LMM preserves a signed two-predictor GLS design",7,0,FALSE,FALSE,0,0.0179999999999154,0,0.0230000000000246,7
"test-dp-lmm-artifact.R","dp-lmm-artifact","fixed-effect LMM records its DP-only PSD fallback",5,0,FALSE,FALSE,0,0.0109999999999673,0.00200000000000067,0.0169999999999391,5
"test-dp-lmm-artifact.R","dp-lmm-artifact","fixed-effect LMM publishes coefficients on the source scale",2,0,FALSE,FALSE,0,0.00900000000001455,0,0.00999999999999091,2
"test-dp-lmm-artifact.R","dp-lmm-artifact","LMM frontdoor admits signed fixed-effect artifacts only",5,0,FALSE,FALSE,0,0.0539999999999736,0.00300000000000011,0.0590000000000828,5
"test-dp-lmm-artifact.R","dp-lmm-artifact","random-intercept LMM Synopsis release validates its signed block",3,0,FALSE,FALSE,0,0.08400000000006,0,0.0860000000000127,3
"test-dp-lmm-artifact.R","dp-lmm-artifact","historical LMM names only admit the signed moment estimand",12,0,FALSE,FALSE,0,0.0289999999999964,0,0.0380000000000109,12
"test-dp-lmm-artifact.R","dp-lmm-artifact","historical GLMM names admit only signed binary moment postprocessing",19,0,FALSE,FALSE,0,0.111999999999966,0.00500000000000078,0.128999999999905,19
"test-dp-lmm-cross-public-release.R","dp-lmm-cross-public-release","LMM ML discovery and private source projection preserve signed padded owners",121,0,FALSE,FALSE,0,1.95600000000002,0.0220000000000002,2.178,121
"test-dp-lmm-cross-public-release.R","dp-lmm-cross-public-release","every LMM candidate enters the release lattice without a second shift",12,0,FALSE,FALSE,0,1.12099999999998,0.0120000000000005,1.24199999999996,12
"test-dp-lmm-cross-public-release.R","dp-lmm-cross-public-release","LMM public artifacts rebuild ML bounds certificate and variance-major ordering",11,0,FALSE,FALSE,0,1.19000000000005,0.0119999999999987,1.31600000000003,11
"test-dp-lmm-cross-public-release.R","dp-lmm-cross-public-release","cold LMM public evidence requires both real signatures and source semantic binding",32,0,FALSE,FALSE,0,0.965000000000032,0.00500000000000078,1.01099999999997,32
"test-dp-lmm-signed-admission.R","dp-lmm-signed-admission","client production admission reconstructs authenticated LMM ML",29,0,FALSE,FALSE,0,3.07400000000007,0.0269999999999992,3.47199999999998,29
"test-dp-lmm-signed-admission.R","dp-lmm-signed-admission","client n2000 signed bounds are exact and preserve small contracts",21,0,FALSE,FALSE,0,2.45399999999995,0.0289999999999999,2.80499999999995,21
"test-dp-lmm-staged-receipts.R","dp-lmm-staged-receipts","staged LMM receipts bind both peers to plan terminal and candidate shape",20,0,FALSE,FALSE,0,0.0660000000000309,0.00500000000000078,0.0789999999999509,20
"test-dp-multinom-grid.R","dp-multinom-grid","multinomial finite grid validates its signed contract and selects a candidate",8,0,FALSE,FALSE,0,0.151000000000067,0.00199999999999889,0.157000000000039,8
"test-dp-multinomial-grid-cross-authorities.R","dp-multinomial-grid-cross-authorities","categorical compute authorities must belong to the signed source owners",8,0,FALSE,FALSE,0,0.483000000000061,0,0.488999999999919,8
"test-dp-multinomial-grid-cross-authorities.R","dp-multinomial-grid-cross-authorities","both family validators bind the final numeric certificate",4,0,FALSE,FALSE,0,0.325000000000045,0,0.327999999999975,4
"test-dp-multinomial-grid-cross-authorities.R","dp-multinomial-grid-cross-authorities","unpromoted categorical frontdoors stay outside the public inventory",6,0,FALSE,FALSE,0,0.0159999999999627,0.00300000000000011,0.0219999999999345,6
